Subject	Block	Trial	SpeakerPhoto	Logo	Condition	TargetButton	Button_Response	Accuracy	RTs
19	1	1	Speaker3.jpg	IN00.jpg	matching	2	2	1	1061
19	1	2	Speaker2.jpg	OUT1.jpg	mismatching	3	0	0	2100000
19	1	3	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1512
19	1	4	Speaker2.jpg	IN00.jpg	matching	2	2	1	1703
19	1	5	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1173
19	1	6	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1138
19	1	7	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	969
19	1	8	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1352
19	1	9	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1071
19	1	10	Speaker5.jpg	OUT1.jpg	matching	2	2	1	506
19	1	11	Speaker3.jpg	IN00.jpg	matching	2	2	1	977
19	1	12	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1230
19	1	13	Speaker5.jpg	OUT1.jpg	matching	2	2	1	965
19	1	14	Speaker1.jpg	OUT1.jpg	matching	2	2	1	759
19	1	15	Speaker2.jpg	IN00.jpg	matching	2	3	0	1152
19	1	16	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	1045
19	1	17	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1291
19	1	18	Speaker3.jpg	IN00.jpg	matching	2	2	1	1211
19	1	19	Speaker3.jpg	IN00.jpg	matching	2	2	1	715
19	1	20	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1068
19	1	21	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1646
19	1	22	Speaker3.jpg	IN00.jpg	matching	2	2	1	707
19	1	23	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1456
19	1	24	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1104
19	1	25	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	831
19	1	26	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1132
19	1	27	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1059
19	1	28	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	784
19	1	29	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1170
19	1	30	Speaker2.jpg	IN00.jpg	matching	2	2	1	1259
19	1	31	Speaker2.jpg	IN00.jpg	matching	2	2	1	580
19	1	32	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	821
19	1	33	Speaker3.jpg	IN00.jpg	matching	2	3	0	425
19	1	34	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1112
19	1	35	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1064
19	1	36	Speaker5.jpg	OUT1.jpg	matching	2	2	1	970
19	1	37	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	648
19	1	38	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1532
19	1	39	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1046
19	1	40	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1119
19	1	41	Speaker3.jpg	IN00.jpg	matching	2	2	1	1026
19	1	42	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	751
19	1	43	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	2198
19	1	44	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1249
19	1	45	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1062
19	1	46	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1469
19	1	47	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1541
19	1	48	Speaker2.jpg	IN00.jpg	matching	2	2	1	679
19	1	49	Speaker2.jpg	IN00.jpg	matching	2	2	1	1103
19	1	50	Speaker5.jpg	OUT1.jpg	matching	2	2	1	1391
19	1	51	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	992
19	1	52	Speaker1.jpg	IN00.jpg	mismatching	3	3	1	1178
19	1	53	Speaker1.jpg	OUT1.jpg	matching	2	2	1	714
19	1	54	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1173
19	1	55	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1184
19	1	56	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1686
19	1	57	Speaker3.jpg	IN00.jpg	matching	2	2	1	1103
19	1	58	Speaker1.jpg	OUT1.jpg	matching	2	2	1	1735
19	1	59	Speaker2.jpg	IN00.jpg	matching	2	2	1	1535
19	1	60	Speaker1.jpg	OUT1.jpg	matching	2	2	1	866
19	1	61	Speaker3.jpg	OUT1.jpg	mismatching	3	3	1	815
19	1	62	Speaker2.jpg	IN00.jpg	matching	2	2	1	1083
19	1	63	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	875
19	1	64	Speaker2.jpg	IN00.jpg	matching	2	2	1	753
19	1	65	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1107
