Subject	Block	Trial	SpeakerPhoto	Logo	Condition	TargetButton	Button_Response	Accuracy	RTs
16	1	1	Speaker3.jpg	OUT1.jpg	matching	2	2	1	521
16	1	2	Speaker1.jpg	IN00.jpg	matching	2	3	0	762
16	1	3	Speaker1.jpg	OUT1.jpg	mismatching	3	2	0	399
16	1	4	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	644
16	1	5	Speaker2.jpg	OUT1.jpg	mismatching	3	2	0	622
16	1	6	Speaker3.jpg	OUT1.jpg	matching	2	2	1	651
16	1	7	Speaker3.jpg	IN00.jpg	mismatching	3	2	0	424
16	1	8	Speaker2.jpg	IN00.jpg	matching	2	0	0	2100000
16	1	9	Speaker3.jpg	IN00.jpg	mismatching	3	2	0	394
16	1	10	Speaker5.jpg	OUT1.jpg	matching	2	0	0	2100000
16	1	11	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	741
16	1	12	Speaker1.jpg	IN00.jpg	matching	2	0	0	2100000
16	1	13	Speaker2.jpg	OUT1.jpg	mismatching	3	0	0	2100000
16	1	14	Speaker3.jpg	IN00.jpg	mismatching	3	2	0	621
16	1	15	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	395
16	1	16	Speaker5.jpg	IN00.jpg	mismatching	3	0	0	2100000
16	1	17	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	784
16	1	18	Speaker1.jpg	IN00.jpg	matching	2	0	0	2100000
16	1	19	Speaker2.jpg	IN00.jpg	matching	2	3	0	1330
16	1	20	Speaker2.jpg	IN00.jpg	matching	2	2	1	378
16	1	21	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	716
16	1	22	Speaker1.jpg	OUT1.jpg	mismatching	3	2	0	610
16	1	23	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	363
16	1	24	Speaker2.jpg	OUT1.jpg	mismatching	3	2	0	742
16	1	25	Speaker1.jpg	OUT1.jpg	mismatching	3	0	0	2100000
16	1	26	Speaker2.jpg	OUT1.jpg	mismatching	3	0	0	2100000
16	1	27	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	544
16	1	28	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	645
16	1	29	Speaker3.jpg	IN00.jpg	mismatching	3	0	0	2100000
16	1	30	Speaker5.jpg	IN00.jpg	mismatching	3	0	0	2100000
16	1	31	Speaker5.jpg	OUT1.jpg	matching	2	3	0	518
16	1	32	Speaker1.jpg	OUT1.jpg	mismatching	3	3	1	1518
16	1	33	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	1596
16	1	34	Speaker3.jpg	OUT1.jpg	matching	2	2	1	1240
16	1	35	Speaker5.jpg	IN00.jpg	mismatching	3	2	0	773
16	1	36	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	931
16	1	37	Speaker3.jpg	OUT1.jpg	matching	2	2	1	770
16	1	38	Speaker5.jpg	IN00.jpg	mismatching	3	3	1	591
16	1	39	Speaker1.jpg	IN00.jpg	matching	2	2	1	1367
16	1	40	Speaker5.jpg	IN00.jpg	mismatching	3	2	0	1623
16	1	41	Speaker1.jpg	IN00.jpg	matching	2	3	0	624
16	1	42	Speaker2.jpg	IN00.jpg	matching	2	2	1	1325
16	1	43	Speaker5.jpg	OUT1.jpg	matching	2	3	0	862
16	1	44	Speaker5.jpg	IN00.jpg	mismatching	3	2	0	321
16	1	45	Speaker3.jpg	OUT1.jpg	matching	2	2	1	1148
16	1	46	Speaker2.jpg	OUT1.jpg	mismatching	3	2	0	1293
16	1	47	Speaker5.jpg	OUT1.jpg	matching	2	3	0	1843
16	1	48	Speaker3.jpg	IN00.jpg	mismatching	3	3	1	1046
16	1	49	Speaker2.jpg	IN00.jpg	matching	2	2	1	719
16	1	50	Speaker3.jpg	OUT1.jpg	matching	2	3	0	567
16	1	51	Speaker1.jpg	OUT1.jpg	mismatching	3	2	0	497
16	1	52	Speaker2.jpg	IN00.jpg	matching	2	0	0	2100000
16	1	53	Speaker5.jpg	IN00.jpg	mismatching	3	2	0	782
16	1	54	Speaker2.jpg	OUT1.jpg	mismatching	3	3	1	1569
